"","transect","year","site","Source","plot","treat","Jday","visit","plant","tbo","Ln1","Ln2","Ln3","Fr1","Flwr1","B1","Fr2","Flwr2","B2","failF","final.fate","DEm.est","DEm.estplotav","D1stFlw.ob","D1stFlw.est","D1stSp.ob","day.perLnplotav","subplotID","plotID"
"14159","NK",2012,"HE","L",29,"TR",242,5,3.4,NA,12,"3",NA,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,242,5.29,"NK.HE.29.L","NK.HE.29"
"14160","NK",2012,"HE","L",29,"TR",255,6,3.4,NA,13,"2",NA,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,242,5.29,"NK.HE.29.L","NK.HE.29"
"14161","NK",2012,"HE","L",29,"TR",261,7,3.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,242,5.29,"NK.HE.29.L","NK.HE.29"
"14162","NK",2012,"HE","L",29,"TR",183,1,3.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,178,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14163","NK",2012,"HE","L",29,"TR",198,2,3.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14164","NK",2012,"HE","L",29,"TR",198,1,4.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",178,182,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14165","NK",2012,"HE","L",29,"TR",217,2,4.1,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14166","NK",2012,"HE","L",29,"TR",227,3,4.1,NA,9,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14167","NK",2012,"HE","L",29,"TR",255,4,4.1,1,5,"2",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14168","NK",2012,"HE","L",29,"TR",271,5,4.1,1,4,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14169","NK",2012,"HE","L",29,"TR",183,1,4.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,178,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14170","NK",2012,"HE","L",29,"TR",198,2,4.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14171","NK",2012,"HE","L",29,"TR",217,3,4.4,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14172","NK",2012,"HE","L",29,"TR",242,4,4.4,1,6,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14173","NK",2012,"HE","L",29,"TR",183,1,4.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,178,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14174","NK",2012,"HE","L",29,"TR",198,2,4.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14175","NK",2012,"HE","L",29,"TR",198,1,5.2,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",178,182,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14176","NK",2012,"HE","L",29,"TR",217,2,5.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14177","NK",2012,"HE","L",29,"TR",198,1,5.4,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",171,177,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14178","NK",2012,"HE","L",29,"TR",217,2,5.4,1,1,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14179","NK",2012,"HE","L",29,"TR",227,3,5.4,1,1,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14180","NK",2012,"HE","L",29,"TR",242,4,5.4,1,1,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14181","NK",2012,"HE","L",29,"TR",183,1,5.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,178,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14182","NK",2012,"HE","L",29,"TR",198,2,5.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14183","NK",2012,"HE","L",29,"TR",217,3,5.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.L","NK.HE.29"
"14184","NK",2012,"HE","M",29,"TR",217,1,1.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,242,240,242,5.29,"NK.HE.29.M","NK.HE.29"
"14185","NK",2012,"HE","M",29,"TR",227,2,1.5,NA,10,"",NA,NA,0,4,NA,NA,NA,NA,"",NA,NA,242,240,242,5.29,"NK.HE.29.M","NK.HE.29"
"14186","NK",2012,"HE","M",29,"TR",242,3,1.5,NA,11,"3",NA,1,0,NA,NA,NA,NA,NA,"",NA,NA,242,240,242,5.29,"NK.HE.29.M","NK.HE.29"
"14187","NK",2012,"HE","M",29,"TR",248,4,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,242,240,242,5.29,"NK.HE.29.M","NK.HE.29"
"14188","NK",2012,"HE","M",29,"TR",198,1,2.4,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,177,227,226.5,NA,5.29,"NK.HE.29.M","NK.HE.29"
"14189","NK",2012,"HE","M",29,"TR",217,2,2.4,NA,9,"1",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,226.5,NA,5.29,"NK.HE.29.M","NK.HE.29"
"14190","NK",2012,"HE","M",29,"TR",227,3,2.4,NA,11,"7",NA,NA,2,4,NA,NA,NA,NA,"",NA,NA,227,226.5,NA,5.29,"NK.HE.29.M","NK.HE.29"
"14191","NK",2012,"HE","M",29,"TR",242,4,2.4,NA,11,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,227,226.5,NA,5.29,"NK.HE.29.M","NK.HE.29"
"14192","NK",2012,"HE","M",29,"TR",183,1,3.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",178,178,NA,234.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14193","NK",2012,"HE","M",29,"TR",198,2,3.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14194","NK",2012,"HE","M",29,"TR",217,3,3.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14195","NK",2012,"HE","M",29,"TR",227,4,3.1,NA,8,"3",NA,NA,0,2,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14196","NK",2012,"HE","M",29,"TR",242,5,3.1,NA,10,"3",NA,2,0,NA,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14197","NK",2012,"HE","M",29,"TR",248,6,3.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,234.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14198","NK",2012,"HE","M",29,"TR",217,1,3.4,1,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,NA,NA,NA,5.29,"NK.HE.29.M","NK.HE.29"
"14199","NK",2012,"HE","M",29,"TR",227,2,3.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.M","NK.HE.29"
"14200","NK",2012,"HE","M",29,"TR",198,1,3.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,177,227,225.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14201","NK",2012,"HE","M",29,"TR",217,2,3.5,NA,8,"2",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,225.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14202","NK",2012,"HE","M",29,"TR",227,3,3.5,NA,11,"6",NA,NA,4,3,NA,NA,NA,NA,"",NA,NA,227,225.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14203","NK",2012,"HE","M",29,"TR",242,4,3.5,NA,12,"6",NA,8,0,NA,NA,NA,NA,NA,"",NA,NA,227,225.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14204","NK",2012,"HE","M",29,"TR",248,5,3.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,227,225.5,242,5.29,"NK.HE.29.M","NK.HE.29"
"14205","NK",2012,"HE","E",29,"TR",183,1,1.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,178,242,239,242,5.29,"NK.HE.29.E","NK.HE.29"
"14206","NK",2012,"HE","E",29,"TR",194,2,1.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,242,239,242,5.29,"NK.HE.29.E","NK.HE.29"
"14207","NK",2012,"HE","E",29,"TR",217,3,1.4,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,242,239,242,5.29,"NK.HE.29.E","NK.HE.29"
"14208","NK",2012,"HE","E",29,"TR",242,4,1.4,NA,12,"9",NA,3,4,NA,NA,NA,NA,NA,"",NA,NA,242,239,242,5.29,"NK.HE.29.E","NK.HE.29"
"14209","NK",2012,"HE","E",29,"TR",255,5,1.4,NA,13,"6",NA,7,0,NA,NA,NA,NA,NA,"",NA,NA,242,239,242,5.29,"NK.HE.29.E","NK.HE.29"
"14210","NK",2012,"HE","E",29,"TR",261,6,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,242,239,242,5.29,"NK.HE.29.E","NK.HE.29"
"14211","NK",2012,"HE","E",29,"TR",194,1,4.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",174,178,242,242,255,5.29,"NK.HE.29.E","NK.HE.29"
"14212","NK",2012,"HE","E",29,"TR",217,2,4.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,242,242,255,5.29,"NK.HE.29.E","NK.HE.29"
"14213","NK",2012,"HE","E",29,"TR",242,3,4.1,NA,10,"",NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,242,242,255,5.29,"NK.HE.29.E","NK.HE.29"
"14214","NK",2012,"HE","E",29,"TR",255,4,4.1,NA,10,"",NA,1,0,NA,NA,NA,NA,NA,"",NA,NA,242,242,255,5.29,"NK.HE.29.E","NK.HE.29"
"14215","NK",2012,"HE","E",29,"TR",261,5,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,242,242,255,5.29,"NK.HE.29.E","NK.HE.29"
"14216","NK",2012,"HE","F",29,"TR",183,1,1.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,172,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14217","NK",2012,"HE","F",29,"TR",194,2,1.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14218","NK",2012,"HE","F",29,"TR",183,1,1.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14219","NK",2012,"HE","F",29,"TR",194,2,1.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14220","NK",2012,"HE","F",29,"TR",227,3,1.5,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14221","NK",2012,"HE","F",29,"TR",183,1,2.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14222","NK",2012,"HE","F",29,"TR",227,2,2.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14223","NK",2012,"HE","F",29,"TR",183,1,2.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14224","NK",2012,"HE","F",29,"TR",194,2,2.2,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14225","NK",2012,"HE","F",29,"TR",217,3,2.2,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14226","NK",2012,"HE","F",29,"TR",227,4,2.2,NA,13,"8",NA,NA,1,3,NA,NA,NA,NA,"",NA,NA,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14227","NK",2012,"HE","F",29,"TR",242,5,2.2,NA,12,"15",NA,5,1,NA,NA,NA,NA,NA,"",NA,NA,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14228","NK",2012,"HE","F",29,"TR",255,6,2.2,NA,12,"9",NA,6,0,NA,NA,NA,NA,NA,"",NA,NA,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14229","NK",2012,"HE","F",29,"TR",261,7,2.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,227,227,242,5.29,"NK.HE.29.F","NK.HE.29"
"14230","NK",2012,"HE","F",29,"TR",183,1,3.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14231","NK",2012,"HE","F",29,"TR",194,2,3.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14232","NK",2012,"HE","F",29,"TR",217,3,3.1,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14233","NK",2012,"HE","F",29,"TR",227,4,3.1,NA,11,"6",NA,1,3,3,NA,NA,NA,NA,"",NA,NA,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14234","NK",2012,"HE","F",29,"TR",242,5,3.1,NA,12,"4",NA,5,0,NA,NA,NA,1,NA,"",NA,NA,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14235","NK",2012,"HE","F",29,"TR",255,6,3.1,NA,12,"4",NA,5,0,NA,1,NA,NA,NA,"",NA,NA,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14236","NK",2012,"HE","F",29,"TR",261,7,3.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,227,225.5,227,5.29,"NK.HE.29.F","NK.HE.29"
"14237","NK",2012,"HE","F",29,"TR",183,1,4.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,172,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14238","NK",2012,"HE","F",29,"TR",194,2,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14239","NK",2012,"HE","F",29,"TR",183,1,4.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14240","NK",2012,"HE","F",29,"TR",194,2,4.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14241","NK",2012,"HE","F",29,"TR",217,3,4.2,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14242","NK",2012,"HE","F",29,"TR",227,4,4.2,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14243","NK",2012,"HE","F",29,"TR",183,1,4.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14244","NK",2012,"HE","F",29,"TR",194,2,4.4,1,1,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14245","NK",2012,"HE","F",29,"TR",183,1,5.3,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14246","NK",2012,"HE","F",29,"TR",194,2,5.3,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14247","NK",2012,"HE","F",29,"TR",217,3,5.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14248","NK",2012,"HE","F",29,"TR",227,4,5.3,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14249","NK",2012,"HE","F",29,"TR",183,1,5.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14250","NK",2012,"HE","F",29,"TR",194,2,5.4,1,0,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.F","NK.HE.29"
"14251","NK",2012,"HE","MT",29,"TR",183,1,1.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14252","NK",2012,"HE","MT",29,"TR",194,2,1.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14253","NK",2012,"HE","MT",29,"TR",183,1,1.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14254","NK",2012,"HE","MT",29,"TR",194,2,1.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14255","NK",2012,"HE","MT",29,"TR",183,1,1.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14256","NK",2012,"HE","MT",29,"TR",194,2,1.5,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14257","NK",2012,"HE","MT",29,"TR",227,3,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14258","NK",2012,"HE","MT",29,"TR",183,1,4.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14259","NK",2012,"HE","MT",29,"TR",194,2,4.2,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14260","NK",2012,"HE","MT",29,"TR",217,3,4.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14261","NK",2012,"HE","MT",29,"TR",227,4,4.2,1,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14262","NK",2012,"HE","MT",29,"TR",183,1,4.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14263","NK",2012,"HE","MT",29,"TR",194,2,4.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,5.29,"NK.HE.29.MT","NK.HE.29"
"14264","NK",2012,"HE","MT",29,"TR",183,1,5.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,178,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14265","NK",2012,"HE","MT",29,"TR",194,2,5.5,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14266","NK",2012,"HE","MT",29,"TR",217,3,5.5,NA,9,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14267","NK",2012,"HE","MT",29,"TR",227,4,5.5,NA,12,"2",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14268","NK",2012,"HE","MT",29,"TR",242,5,5.5,NA,13,"4",NA,1,3,1,NA,NA,NA,NA,"",NA,NA,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14269","NK",2012,"HE","MT",29,"TR",255,6,5.5,NA,11,"3",NA,5,0,NA,NA,NA,NA,NA,"",NA,NA,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14270","NK",2012,"HE","MT",29,"TR",261,7,5.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,242,240.5,242,5.29,"NK.HE.29.MT","NK.HE.29"
"14271","NK",2012,"HE","H",30,"OTC",183,1,1.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,175,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
"14272","NK",2012,"HE","H",30,"OTC",194,2,1.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
"14273","NK",2012,"HE","H",30,"OTC",183,1,1.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,175,227,224,227,3.85,"NK.HE.30.H","NK.HE.30"
"14274","NK",2012,"HE","H",30,"OTC",194,2,1.2,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,224,227,3.85,"NK.HE.30.H","NK.HE.30"
"14275","NK",2012,"HE","H",30,"OTC",217,3,1.2,NA,11,"2",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,224,227,3.85,"NK.HE.30.H","NK.HE.30"
"14276","NK",2012,"HE","H",30,"OTC",227,4,1.2,NA,15,"2",NA,4,3,NA,NA,NA,NA,NA,"",NA,NA,227,224,227,3.85,"NK.HE.30.H","NK.HE.30"
"14277","NK",2012,"HE","H",30,"OTC",242,5,1.2,NA,13,"2",NA,8,0,NA,NA,NA,NA,NA,"",NA,NA,227,224,227,3.85,"NK.HE.30.H","NK.HE.30"
"14278","NK",2012,"HE","H",30,"OTC",248,6,1.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,227,224,227,3.85,"NK.HE.30.H","NK.HE.30"
"14279","NK",2012,"HE","H",30,"OTC",183,1,1.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,175,227,226.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14280","NK",2012,"HE","H",30,"OTC",194,2,1.3,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,226.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14281","NK",2012,"HE","H",30,"OTC",217,3,1.3,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,227,226.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14282","NK",2012,"HE","H",30,"OTC",227,4,1.3,NA,9,"2",NA,NA,2,NA,NA,NA,NA,NA,"",NA,NA,227,226.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14283","NK",2012,"HE","H",30,"OTC",242,5,1.3,NA,10,"2",NA,2,0,NA,NA,NA,NA,NA,"",NA,NA,227,226.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14284","NK",2012,"HE","H",30,"OTC",248,6,1.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,227,226.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14285","NK",2012,"HE","H",30,"OTC",183,1,1.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,175,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
"14286","NK",2012,"HE","H",30,"OTC",194,2,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
"14287","NK",2012,"HE","H",30,"OTC",183,1,2.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"new",172,171,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
"14288","NK",2012,"HE","H",30,"OTC",194,2,2.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
"14289","NK",2012,"HE","H",30,"OTC",194,1,2.4,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",179,179,NA,234.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14290","NK",2012,"HE","H",30,"OTC",217,2,2.4,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14291","NK",2012,"HE","H",30,"OTC",227,3,2.4,NA,10,"",NA,NA,0,4,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14292","NK",2012,"HE","H",30,"OTC",242,4,2.4,NA,10,"",NA,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14293","NK",2012,"HE","H",30,"OTC",255,5,2.4,NA,9,"",NA,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,234.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14294","NK",2012,"HE","H",30,"OTC",261,6,2.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,234.5,242,3.85,"NK.HE.30.H","NK.HE.30"
"14295","NK",2012,"HE","H",30,"OTC",183,1,3.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",176,175,NA,NA,NA,3.85,"NK.HE.30.H","NK.HE.30"
